time_steps;Last_L;Solarthermie_1;BHKW_1;Holzgas-BHKW_1;Flusswasser_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-11-14 05:00:00;425.12346419943606;0.0;121.45991852700938;289.2086615463179;0.0;0.0;14.454884126108766;0.0;237.75549372666313;237.75549372666313
2021-11-14 06:00:00;272.71357734731856;0.0;121.45991852700938;0.0;106.95885260330452;0.0;44.29480621700465;41.37993369053872;70.31890019984753;28.938966509308813
2021-11-14 07:00:00;444.82365104997285;0.0;121.45991852700938;289.2086615463179;34.15507097664556;0.0;0.0;13.17711071629844;237.75549372666313;224.5783830103647
2021-11-14 08:00:00;410.4962205622276;0.0;121.45991852700938;289.0363020352182;0.0;0.0;0.0;0.0;237.65570664128967;237.65570664128967
2021-11-14 09:00:00;303.9185470612636;0.0;121.45991852700938;0.0;106.95885260330452;0.0;75.4997759309497;40.625513750875314;70.31890019984753;29.69338644897222
2021-11-14 10:00:00;361.0839498767232;0.0;121.45991852700938;239.6240313497138;0.0;0.0;0.0;0.0;209.04860256020817;209.04860256020817
2021-11-14 11:00:00;387.83428164634336;0.0;121.45991852700938;266.37436311933396;0.0;0.0;0.0;0.0;224.53563674261983;224.53563674261983
2021-11-14 12:00:00;410.9756120261224;0.0;121.45991852700938;289.2086615463179;0.0;0.0;0.3070319527951142;0.0;237.75549372666313;237.75549372666313
2021-11-14 13:00:00;404.57160853959465;0.0;121.45991852700938;283.11169001258526;0.0;0.0;0.0;0.0;234.22566810187055;234.22566810187055
2021-11-14 14:00:00;385.5328536441716;0.0;121.45991852700938;264.0729351171622;0.0;0.0;0.0;0.0;223.20323105715198;223.20323105715198
2021-11-14 15:00:00;380.2874623075627;0.0;121.45991852700938;258.8275437805533;0.0;0.0;0.0;0.0;220.16642554648365;220.16642554648365
2021-11-14 16:00:00;313.06735579264586;0.0;121.45991852700938;0.0;106.95885260330452;0.0;84.64858466233194;40.77418900705419;70.31890019984753;29.544711192793343
2021-11-14 17:00:00;269.28554227983426;0.0;121.45991852700938;0.0;106.95885260330452;0.0;40.866771149520346;40.886411545605725;70.31890019984753;29.43248865424181
2021-11-14 18:00:00;276.9298624267076;0.0;121.45991852700938;0.0;106.95885260330452;0.0;48.51109129639367;41.074828188672996;70.31890019984753;29.244072011174538
