Land;Bundesland;Stadt;Adresse;Wärmebedarf;Gebäudetyp;Subtyp;WW_Anteil;Typ_Heizflächen;VLT_max;Steigung_Heizkurve;RLT_max;Normaußentemperatur;UTM_X;UTM_Y
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486472.7848097944;5638384.716950815
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486483.075584429;5638390.658017394
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486443.3104851893;5638359.4965069145
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486233.13781647116;5638344.547875499
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486323.1475019104;5638360.718557788
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486286.569758235;5638376.766396248
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486175.24653242104;5638411.237826768
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486279.9303875382;5638361.437996296
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486334.5817915678;5638330.779930441
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486138.26882451796;5638350.997286759
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486307.43348612526;5638368.074609935
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486223.75252729346;5638302.023933459
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486169.0494922064;5638418.3342202315
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486167.37324278324;5638324.995342509
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486161.43347555964;5638413.781312663
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486192.33448742016;5638411.695416435
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486237.92631000094;5638400.002967882
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486267.6759614424;5638363.583242637
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486058.6311537282;5638323.573653592
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486297.70119213365;5638371.028617638
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486213.17491345736;5638349.35783797
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486225.60996241966;5638397.198372743
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486331.4686175925;5638344.999800241
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486147.7902288512;5638412.290650885
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486223.11916635913;5638344.463250208
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486203.0429045121;5638406.252451695
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486248.40753276326;5638390.434025929
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486047.23219812143;5638321.296202686
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486319.38995705725;5638317.511580151
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486266.0142052168;5638377.2337634135
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486214.40928827465;5638400.773338795
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486036.6251304269;5638317.983700669
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486636.884881432;5638166.681287484
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486624.95210935455;5638118.672583957
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486621.73195947305;5638112.787152619
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486594.6707982799;5638161.595357759
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486617.7347893691;5638105.5851856
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486608.7971676996;5638165.657511413
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486617.08312216407;5638098.326939503
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486618.9178539891;5638168.302922559
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486614.76166795404;5638092.899891437
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486631.03465653065;5638148.891610001
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486608.9025462596;5638087.478438855
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486606.86882796447;5638077.620649513
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486606.5430617554;5638069.47591775
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486606.23878276383;5638064.209417388
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486602.80208351277;5638059.695125532
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486599.8348541255;5638052.238324082
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486596.9479784027;5638045.873022147
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486599.6407591205;5638035.749100466
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486596.7291291082;5638026.322286149
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486593.9828023422;5638017.039344717
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486632.6952585542;5638140.11470177
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486629.6914113821;5638133.164347152
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486626.3762037537;5638124.173434466
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486683.8758479219;5638094.456955236
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486686.76978383533;5638084.819414555
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486671.02220806706;5638137.458529099
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486663.62394122046;5638128.447890973
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486661.3289665048;5638122.093010219
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486661.72412133653;5638114.781235568
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486661.26325350587;5638104.419422827
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486683.637034912;5638171.365142608
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486706.9736924733;5638170.22667317
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486733.7334410638;5638173.150894453
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486686.6921259748;5638153.027112646
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486721.7797042731;5638153.564034569
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486655.4397998239;5638063.593454361
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486643.1017061567;5638051.7710037995
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486616.2923945195;5638021.519915092
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486681.81743181194;5638053.584245345
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486632.6788622395;5638030.608215273
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486612.6425318185;5638009.739888604
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486647.94021946564;5638095.464800443
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486647.9916939214;5638085.39714677
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486642.2968741319;5638081.041537563
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486642.01478772215;5638071.464961566
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486638.08898755367;5638066.13271531
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486633.9855162614;5638062.1362826135
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486635.3802244668;5638055.468891726
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486630.4441491982;5638052.470793561
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486629.56593785033;5638047.361452732
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486628.0008706479;5638042.39579589
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486624.85215167515;5638036.954988918
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486622.3562012115;5638031.4013006855
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486612.12671924557;5638018.356619606
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486246.8187030793;5638095.90006546
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486317.67702631827;5638075.758229702
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486264.1741126809;5638089.886267091
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486427.50952188775;5638117.805982397
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486313.00713431486;5638056.186558439
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486259.3129661538;5638057.465095882
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486103.9708326826;5638092.462417605
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486297.2320706226;5638081.575247404
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486369.7893133174;5638048.253041986
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486284.972546993;5638084.578305603
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486257.21963507106;5638095.613059547
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486095.50526275224;5638441.660760619
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486388.93193350174;5638041.844530726
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486098.8874776036;5638121.611057885
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486499.9366031063;5638358.563137509
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486488.62909273553;5638363.170383212
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486513.7192790069;5638326.53067725
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486485.93875416735;5638341.631915066
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486494.4131254079;5638375.467914706
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486518.0109255841;5638331.0756548075
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486528.0710210194;5638190.547472733
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486509.51551553525;5638229.751022273
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486479.58659280173;5638230.078458844
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486510.896527146;5638241.579369927
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486518.57779188856;5638190.40137384
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486490.4288045205;5638213.587332508
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486478.1948251848;5638237.8962650085
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486477.8642656437;5638191.335079393
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486498.93953299354;5638241.054433769
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486518.9513552578;5638206.370304539
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486502.04736874247;5638192.114118773
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486509.1580173065;5638191.6289874455
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486506.81900845416;5638222.809505488
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486479.2586449346;5638218.168297172
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486511.0078877757;5638212.253795327
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486507.1137632752;5638203.026230349
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486531.1759939099;5638206.116176599
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486525.2735514054;5638238.188673788
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486522.0675315605;5638230.558004762
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486524.14801641164;5638106.789905088
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486528.73179699754;5638074.9685718985
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486522.4558255587;5638152.103705584
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486532.2135306338;5638050.919968701
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486524.67144007585;5638111.555421703
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486525.1651524106;5638160.122271933
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486531.81385965017;5638153.7814424075
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486525.5197900083;5638146.103468003
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486527.10361460334;5638138.03213225
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486525.28700755007;5638131.05131323
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486525.5548097322;5638123.133009173
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486531.9370207952;5638114.2702991245
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486533.89085703646;5638104.9520333735
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486531.0904449608;5638097.544122905
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486534.6851900816;5638088.8318052525
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486539.1678961446;5638078.731658131
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486537.8313464145;5638073.193536842
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486532.3732567235;5638067.569735199
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486540.90154624043;5638061.493445784
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486541.08578346187;5638052.140054051
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486548.8063965365;5638039.303978339
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486554.4426507273;5638025.651204886
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486558.5275031853;5638018.150355748
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.28020504344;5638012.298850492
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486568.7973932699;5638002.935397294
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486393.27117981744;5638222.525924999
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486597.5654763177;5638382.359597484
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486452.5792969439;5638219.290546047
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486409.4549627976;5638230.234349776
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486356.0029644932;5638250.435442041
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486374.58320541447;5638239.644499272
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486376.4452474058;5638263.147804073
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486377.1652134545;5638248.0668677585
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486401.7968278117;5638206.262990293
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486571.15903169266;5638369.943503079
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486394.8634681381;5638170.999661385
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486072.8920975324;5638213.000151963
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486364.80104761367;5638243.228656457
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486071.83073725546;5638174.8282239875
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486058.65596389986;5638209.330544748
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486065.11019482824;5638237.841415283
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486084.18158059753;5638209.333563637
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486372.5694330032;5638211.927026114
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486582.16937379213;5638357.13417231
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486398.9556926973;5638245.905241451
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486587.25502779096;5638371.171462529
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486385.33557227126;5638250.847742578
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486595.1942773539;5638376.427514246
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486370.68393009616;5638258.0958009595
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486602.8141558489;5638375.570120382
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486359.75913294207;5638261.412374044
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486349.46112944203;5638255.251021002
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486361.94040620216;5638202.170705169
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486451.5076320121;5638236.7425893005
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486360.90068992635;5638184.624107667
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486549.4905071084;5638350.156134493
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486437.16800771724;5638234.233923595
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486354.7653008881;5638174.770220181
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486557.0254639936;5638364.733609853
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486419.60507327894;5638234.128187238
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486353.14739638043;5638164.694768769
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486574.84672193887;5638354.643632188
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486409.77155178605;5638243.714431803
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486576.0058443053;5638052.128790498
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.33357031964;5638144.270774866
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486578.79195232183;5638129.096435729
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486592.97333578166;5638089.138150099
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486559.910218477;5638094.96907754
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486559.74080600345;5638087.4818894835
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486596.562048168;5638070.581258248
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486558.565501107;5638124.5292233005
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486587.48121223267;5638045.8019444
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.4745951996;5638113.124914107
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486570.86369068676;5638067.203167805
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486575.6610684865;5638137.894812799
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486565.6809180052;5638132.646453102
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486558.36268333654;5638115.556113037
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486570.5292615688;5638103.776013967
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486557.8227386118;5638101.8097199155
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486578.0913803993;5638039.825912565
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.42655754444;5638127.783982046
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486583.451687846;5638140.992316945
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486585.7737200972;5638049.568702635
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.5812478139;5638078.832300865
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486566.8666337584;5638122.033486746
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486588.08727081807;5638032.494851719
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486555.7637065992;5638155.595703645
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486555.32430151297;5638143.687589489
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486557.9549796426;5638136.593480249
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486560.03752101917;5638107.923824214
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486226.7797117612;5638204.808951064
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486356.1741914257;5638434.695576227
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486366.06564807147;5638409.815864223
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486367.70286535163;5638426.260247968
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486193.8163347109;5638396.583825902
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486185.2021148986;5638417.957611049
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486123.2077346417;5638419.063873655
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486116.3824903089;5638433.84852333
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486105.25552944775;5638441.134248975
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486086.65636928123;5638319.287616747
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486080.42811164603;5638316.776306524
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486075.59660897154;5638314.120401831
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486071.0764161291;5638309.5435716575
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486064.5126031291;5638305.168685445
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486049.1724930556;5638292.239966709
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486131.91382958693;5638364.124771627
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486285.4414823331;5638297.744883638
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486318.81948609726;5638420.008574329
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486295.8561879183;5638280.784293405
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486236.76075281366;5638328.343154669
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486254.4145500546;5638256.436286068
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486476.29391412047;5638273.362062626
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486442.3014739446;5638460.556209993
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486503.8623673709;5638098.000409155
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486501.60672804393;5638046.648428779
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486501.9237051675;5638041.727515238
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486501.2763355341;5638102.923865491
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486480.99540264445;5638164.916359913
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486486.28473439574;5638155.555416343
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486483.6252191093;5638139.522005788
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486488.4210815476;5638131.202710133
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486497.3418230712;5638163.674426572
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486493.5805033304;5638119.346234166
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486485.055109255;5638110.650142431
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486490.48197332;5638105.620796181
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486489.34078167053;5638097.246519222
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486489.03579514555;5638087.506512856
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486488.36807525484;5638074.1480786335
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486488.273850407;5638068.826495868
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486488.69991230906;5638062.6735127615
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486491.33508610877;5638051.018207866
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486490.3892125505;5638039.552928158
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486488.71599048044;5638030.238125539
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486505.0881113153;5638030.732495533
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486524.8396245505;5638037.242144077
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486492.50917971;5638020.378905325
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486544.45815165265;5638003.3042051345
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486551.12835275306;5638004.41377713
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486507.26168025204;5638015.536605104
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486517.1044251543;5638011.93310564
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486540.6606337381;5638003.430544074
