time_steps;Last_L;BHKW_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-07-01 18:00:00;135.71828215878102;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-01 19:00:00;150.01174346807323;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-01 20:00:00;166.52033182009535;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-01 21:00:00;181.7555149658533;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-01 22:00:00;150.87166710200646;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-01 23:00:00;184.6805242677465;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 00:00:00;417.9208488186169;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 01:00:00;377.1116126343912;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 02:00:00;333.43316129179226;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 03:00:00;280.72317139940907;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 04:00:00;336.0722377990421;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 05:00:00;368.052237104608;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 06:00:00;378.2375347219041;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 07:00:00;435.9355744265145;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 08:00:00;746.0359770444778;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 09:00:00;547.0929033692336;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 10:00:00;541.8884568172899;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 11:00:00;440.4466061710529;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 12:00:00;359.4056212070345;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 13:00:00;353.14362950536906;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 14:00:00;270.7898363109919;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 15:00:00;269.5844796302659;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 16:00:00;288.89300673096915;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 17:00:00;231.7421549796805;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 18:00:00;205.57590387149975;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 19:00:00;211.96718384973244;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 20:00:00;199.74087817852663;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 21:00:00;223.90439419742037;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 22:00:00;221.4336627685577;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-02 23:00:00;240.18756694453324;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 00:00:00;278.86500552813806;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 01:00:00;220.23460094776095;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 02:00:00;152.47353920312537;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 03:00:00;187.2285847672705;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 04:00:00;201.77119887351432;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 05:00:00;206.74082815800108;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 06:00:00;316.0348674188514;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 07:00:00;431.9373906246025;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 08:00:00;467.4347179088989;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 09:00:00;365.5053497364676;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 10:00:00;398.3036117423772;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 11:00:00;326.5405997372758;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 12:00:00;319.3226654392541;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 13:00:00;167.65789827180498;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 14:00:00;184.74352248142364;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 15:00:00;193.72442841834672;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 16:00:00;199.73791123839823;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 17:00:00;164.82543503514464;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 18:00:00;158.6064061738968;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 19:00:00;203.550803806886;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 20:00:00;235.72533231875283;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 21:00:00;192.40247841193664;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 22:00:00;173.9634325114944;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-03 23:00:00;86.24087456919119;86.24087456919119;0.0;49.928927382163316;49.928927382163316
2021-07-04 00:00:00;184.53928198429588;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 01:00:00;146.6210711090583;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 02:00:00;209.2716077538965;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 03:00:00;209.36110153969452;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 04:00:00;125.84291665309578;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 05:00:00;229.5930546318333;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 06:00:00;210.56339577171047;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 07:00:00;266.5001203890816;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 08:00:00;240.2185050445034;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 09:00:00;253.7676705542018;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 10:00:00;249.7222922348897;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 11:00:00;237.43395897361648;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 12:00:00;248.6046321137148;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 13:00:00;240.9643477874386;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 14:00:00;236.78412250864716;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 15:00:00;259.0066669556496;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 16:00:00;283.4120425327511;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 17:00:00;256.7774409511488;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 18:00:00;198.4048075226881;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 19:00:00;172.2820558217755;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 20:00:00;226.8542939861324;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 21:00:00;212.3821743561257;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 22:00:00;178.70525011032163;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-04 23:00:00;217.28291150360832;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 00:00:00;151.1919099414017;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 01:00:00;169.54215260662113;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 02:00:00;187.2102343050156;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 03:00:00;183.59587943623364;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 04:00:00;182.65434538895624;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 05:00:00;173.17493944697208;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 06:00:00;140.4124879990612;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 07:00:00;182.81675871669603;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 08:00:00;184.7771555085926;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 09:00:00;194.71430742893747;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 10:00:00;187.9120307769965;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 11:00:00;161.9012861325485;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 12:00:00;148.60410256069937;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 13:00:00;132.65295562313037;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 14:00:00;150.8233710250599;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 15:00:00;131.66526771141346;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 16:00:00;140.65070209354036;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 17:00:00;132.3088263754353;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 18:00:00;132.89340515753298;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 19:00:00;146.27883190949552;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 20:00:00;177.1447037176052;100.0;0.0;57.89473684210526;57.89473684210526
2021-07-05 21:00:00;162.65431552495534;100.0;0.0;57.89473684210526;57.89473684210526
