Zeit;Gesamtwärmebedarf_Gebäude_kW;Gesamtheizlast_Gebäude_kW;Gesamtstrombedarf_Wärmepumpen_Gebäude_kW;Wärmeerzeugung_Heizentrale Haupteinspeisung_1_kW;Massenstrom_Heizentrale Haupteinspeisung_1_kg/s;Delta p_Heizentrale Haupteinspeisung_1_bar;Vorlauftemperatur_Heizentrale Haupteinspeisung_1_°C;Rücklauftemperatur_Heizentrale Haupteinspeisung_1_°C;Vorlaufdruck_Heizentrale Haupteinspeisung_1_bar;Rücklaufdruck_Heizentrale Haupteinspeisung_1_bar
2021-10-16 06:00:00;767.3371377810216;767.3371377810216;0.0;795.8813788198771;12.773062670181924;0.739506312939914;74.62;59.784437748508594;3.2395063129399246;2.5000000000000107
2021-10-16 07:00:00;785.8932603009144;785.8932603009144;0.0;814.446933929019;13.293600827952835;0.739506312939914;74.38;59.792835908084896;3.2395063129399246;2.5000000000000107
2021-10-16 08:00:00;900.6792799486271;900.6792799486271;0.0;929.5061414871046;15.456571016056921;0.739506312939914;74.13999999999999;59.821754003623994;3.2395063129399246;2.5000000000000107
2021-10-16 09:00:00;683.9425187913745;683.9425187913745;0.0;712.1927929357017;11.698239392094157;0.739506312939914;74.25999999999999;59.76468092503421;3.2395063129399246;2.5000000000000107
2021-10-16 10:00:00;618.0229377451541;618.0229377451541;0.0;646.0505745900412;10.775187108139674;0.739506312939914;74.01999999999998;59.744464565224746;3.2395063129399246;2.5000000000000107
2021-10-16 11:00:00;554.8996075022695;554.8996075022695;0.0;582.8019730916367;9.5377478580871;0.739506312939914;74.25999999999999;59.711243143529884;3.2395063129399246;2.5000000000000107
2021-10-16 12:00:00;471.0301331925223;471.0301331925223;0.0;498.72524768378435;8.032723882127556;0.739506312939914;74.44;59.6574544607991;3.2395063129399246;2.5000000000000107
2021-10-16 13:00:00;214.6470444702256;214.6470444702256;0.0;241.5658777387191;3.7620906641195178;0.739506312939914;74.56;59.27177589513343;3.2395063129399246;2.5000000000000107
2021-10-16 14:00:00;234.00913747930736;234.00913747930736;0.0;260.95047487303464;4.147290641897674;0.739506312939914;74.32;59.338878392971424;3.2395063129399246;2.5000000000000107
2021-10-16 15:00:00;190.42796384406978;190.42796384406978;0.0;217.17962962813166;3.448754579049243;0.739506312939914;74.19999999999999;59.206345206506114;3.2395063129399246;2.5000000000000107
2021-10-16 16:00:00;165.84737317905436;165.84737317905436;0.0;192.51495456298497;3.010077750501807;0.739506312939914;74.32;59.09218937752473;3.2395063129399246;2.5000000000000107
2021-10-16 17:00:00;261.7351278086387;261.7351278086387;0.0;288.84414622163456;4.4978775434547895;0.739506312939914;74.68;59.390029318799066;3.2395063129399246;2.5000000000000107
2021-10-16 18:00:00;323.9609481724284;323.9609481724284;0.0;351.26857003424846;5.510121057508959;0.739506312939914;74.68;59.501499755671716;3.2395063129399246;2.5000000000000107
2021-10-16 19:00:00;242.40944845950327;242.40944845950327;0.0;269.4523428924633;4.183462534711738;0.739506312939914;74.68;59.344540627774165;3.2395063129399246;2.5000000000000107
2021-10-16 20:00:00;305.6472480846205;305.6472480846205;0.0;332.87405321679194;5.254781478747967;0.739506312939914;74.56;59.477407645414985;3.2395063129399246;2.5000000000000107
2021-10-16 21:00:00;345.0118849854546;345.0118849854546;0.0;372.35958329720563;5.9003699439711506;0.739506312939914;74.56;59.53432457895639;3.2395063129399246;2.5000000000000107
2021-10-16 22:00:00;416.5660144220781;416.5660144220781;0.0;444.1249671232578;7.073790279435897;0.739506312939914;74.56;59.61128995714523;3.2395063129399246;2.5000000000000107
2021-10-16 23:00:00;379.15897758820597;379.15897758820597;0.0;406.6083057034556;6.460360664422031;0.739506312939914;74.56;59.57453612472165;3.2395063129399246;2.5000000000000107
2021-10-17 00:00:00;767.6400623082367;767.6400623082367;0.0;796.1745015323795;12.83048884497609;0.739506312939914;74.56;59.785398673571535;3.2395063129399246;2.5000000000000107
2021-10-17 01:00:00;1074.1162464072768;1074.1162464072768;0.0;1103.6388053135956;16.753564643159667;0.739506312939914;75.51999999999998;59.83550838766888;3.2395063129399246;2.5000000000000107
