Zeit;Gesamtwärmebedarf_Gebäude_kW;Gesamtheizlast_Gebäude_kW;Gesamtstrombedarf_Wärmepumpen_Gebäude_kW;Wärmeerzeugung_Heizentrale Haupteinspeisung_1_kW;Massenstrom_Heizentrale Haupteinspeisung_1_kg/s;Delta p_Heizentrale Haupteinspeisung_1_bar;Vorlauftemperatur_Heizentrale Haupteinspeisung_1_°C;Rücklauftemperatur_Heizentrale Haupteinspeisung_1_°C;Vorlaufdruck_Heizentrale Haupteinspeisung_1_bar;Rücklaufdruck_Heizentrale Haupteinspeisung_1_bar;Wärmeerzeugung_weitere Einspeisung_1_kW;Massenstrom_weitere Einspeisung_1_kg/s;Delta p_weitere Einspeisung_1_bar;Vorlauftemperatur_weitere Einspeisung_1_°C;Rücklauftemperatur_weitere Einspeisung_1_°C;Vorlaufdruck_weitere Einspeisung_1_bar;Rücklaufdruck_weitere Einspeisung_1_bar
2021-11-04 11:00:00;801.2818673371881;801.2818673371881;0.0;791.2333967446884;10.791906757654804;1.6271062568455141;77.19999999999999;59.74350151300143;4.12710625684551;2.4999999999999956;40.86487982324861;0.5572506588246829;1.3820479824524226;77.19999999999999;59.73975453026651;4.0;2.6179520175475774
2021-11-04 12:00:00;809.9634283504968;809.9634283504968;0.0;799.3628139921417;11.380844223203813;1.6271062568455141;76.48000000000002;59.756769650014576;4.12710625684551;2.4999999999999956;41.3034199455699;0.5878979220502861;1.3695604212133756;76.48000000000002;59.75235522147858;4.0;2.6304395787866244
2021-11-04 13:00:00;844.0061736164243;844.0061736164243;0.0;831.6255587913557;12.48321249277524;1.6271062568455141;75.63999999999999;59.7782107737803;4.12710625684551;2.4999999999999956;43.01755378314885;0.6455094390659031;1.3443585949672583;75.63999999999999;59.77303649735188;4.0;2.6556414050327417
2021-11-04 14:00:00;792.1231384218803;792.1231384218803;0.0;782.2236645452349;11.686312648274892;1.6271062568455141;75.69999999999999;59.763088567023715;4.12710625684551;2.4999999999999956;40.406534200587906;0.6035131947870358;1.3624650105696356;75.69999999999999;59.7590007572457;4.0;2.6375349894303644
2021-11-04 15:00:00;719.7945887227261;719.7945887227261;0.0;713.2968906928846;10.806105222521092;1.6271062568455141;75.46000000000004;59.743644335781084;4.12710625684551;2.4999999999999956;36.762367910791184;0.556919994740808;1.3800078648820895;75.46000000000004;59.74329953436455;4.0;2.6199921351179105
2021-11-04 16:00:00;595.4268790120684;595.4268790120684;0.0;594.8896517696254;8.913045502445623;1.6271062568455141;75.57999999999998;59.68864241188737;4.12710625684551;2.4999999999999956;30.492385891122336;0.4571457694904433;1.414584244680885;75.57999999999998;59.698650191314016;4.0;2.585415755319115
2021-11-04 17:00:00;530.4745918520414;530.4745918520414;0.0;533.0418174348039;7.967628968793939;1.6271062568455141;75.57999999999998;59.65120626049065;4.12710625684551;2.4999999999999956;27.212678916466174;0.4072779110840495;1.4292984618157876;75.57999999999998;59.67142973509266;4.0;2.5707015381842124
2021-11-04 18:00:00;448.2081093102996;448.2081093102996;0.0;454.71675325930147;6.744372347578643;1.6271062568455141;75.63999999999999;59.58722472995777;4.12710625684551;2.4999999999999956;23.056537268549402;0.3427967404384994;1.4467362694386137;75.63999999999999;59.62569448593723;4.0;2.5532637305613863
2021-11-04 19:00:00;447.4244197065382;447.4244197065382;0.0;453.9243143557902;6.83715381290528;1.6271062568455141;75.39999999999998;59.59265959765867;4.12710625684551;2.4999999999999956;23.012875649646773;0.3475303079805957;1.4446468940917567;75.39999999999998;59.63373161639561;4.0;2.5553531059082433
2021-11-04 20:00:00;564.992503016966;564.992503016966;0.0;565.8851839231598;8.568490282432975;1.6271062568455141;75.39999999999998;59.675576774944375;4.12710625684551;2.4999999999999956;28.94434111131286;0.4388495797994205;1.4174797345632837;75.39999999999998;59.69641930714016;4.0;2.5825202654367163
2021-11-04 21:00:00;548.3640559780736;548.3640559780736;0.0;550.0275500789417;8.355982821761238;1.6271062568455141;75.34000000000003;59.66752396834357;4.12710625684551;2.4999999999999956;28.115600786034726;0.4275996518920992;1.4229228646806202;75.34000000000003;59.68472377673777;4.0;2.5770771353193798
2021-11-04 22:00:00;476.86709536985046;476.86709536985046;0.0;481.9211864651802;7.298977380426136;1.6271062568455141;75.34000000000003;59.6195594979817;4.12710625684551;2.4999999999999956;24.52733936700555;0.37184823067086265;1.4421633174906328;75.34000000000003;59.635090779660175;4.0;2.5578366825093672
2021-11-04 23:00:00;538.4367107640733;538.4367107640733;0.0;540.6552357026982;7.961633464817006;1.6271062568455141;75.82;59.65152934119283;4.12710625684551;2.4999999999999956;27.631813471031705;0.4071195013610607;1.4324699402084367;75.82;59.660117740874796;4.0;2.5675300597915633
2021-11-05 00:00:00;583.6980260799315;583.6980260799315;0.0;583.8042427531216;8.514120638364796;1.6271062568455141;76.0;59.67406146995694;4.12710625684551;2.4999999999999956;29.903528803890094;0.43637711279899194;1.4222233430268;76.0;59.68409432662054;4.0;2.5777766569732
2021-11-05 01:00:00;531.2426992232666;531.2426992232666;0.0;533.8753756340757;7.713182490235789;1.6271062568455141;76.12;59.64000813727745;4.12710625684551;2.4999999999999956;27.260601629334975;0.39420457455986985;1.4352730077530165;76.12;59.65489570027762;4.0;2.5647269922469835
2021-11-05 02:00:00;490.2107214016373;490.2107214016373;0.0;494.74959698117453;7.243041770456418;1.6271062568455141;75.88;59.61645675063767;4.12710625684551;2.4999999999999956;25.192663334082305;0.3692546983669669;1.4422917489818787;75.88;59.63578374138814;4.0;2.5577082510181213
2021-11-05 03:00:00;549.3554880481636;549.3554880481636;0.0;551.0749406546804;8.087667337221648;1.6271062568455141;75.88;59.656741335584;4.12710625684551;2.4999999999999956;28.17333592194411;0.41380591280308343;1.4292045587150777;75.88;59.66965375619344;4.0;2.5707954412849223
2021-11-05 04:00:00;545.2357164723046;545.2357164723046;0.0;547.12682465333;8.089593407166483;1.6271062568455141;75.75999999999999;59.65680605347569;4.12710625684551;2.4999999999999956;27.96582475546644;0.4138298433380982;1.4291213038112183;75.75999999999999;59.66998181771419;4.0;2.5708786961887817
2021-11-05 05:00:00;579.6481896134749;579.6481896134749;0.0;579.8958202183845;8.617385625999141;1.6271062568455141;75.69999999999999;59.67768889803847;4.12710625684551;2.4999999999999956;29.690308802936503;0.44162998629618966;1.4185021070274022;75.69999999999999;59.69311332357029;4.0;2.581497892972598
