time_steps;Last_L;Solarthermie_1;BHKW_1;Holzgas-BHKW_1;Geothermie_1;Abwärmepumpe_1;Flusswärmepumpe_1;Biomassekessel_1;Gaskessel_1;Ungedeckter Bedarf;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-02-07 14:00:00;892.4417630604232;0.0;100.0;100.0;10.022638473410908;42.62626262626263;200.0;240.0;199.79286196074975;0.0;100.57544121646822;115.78947368421052;15.2140324677423
2021-02-07 15:00:00;734.4364074343991;0.0;100.0;100.0;10.07406133253872;42.807377049180346;200.0;240.0;41.55496905268012;0.0;101.4013637784899;115.78947368421052;14.388109905720626
2021-02-07 16:00:00;585.2630836798515;0.0;100.0;100.0;10.096487472610795;42.88659793814432;200.0;132.27999826909638;0.0;0.0;101.75990059153294;115.78947368421052;14.02957309267758
2021-02-07 17:00:00;963.7953066227736;0.0;100.0;100.0;10.180782218408044;43.18565400843882;200.0;240.0;270.42887039592677;0.0;103.09871963917466;115.78947368421052;12.69075404503586
2021-02-07 18:00:00;962.1397931535485;0.0;100.0;100.0;10.180782218408044;43.18565400843882;200.0;240.0;268.7733569267016;0.0;103.09871963917466;115.78947368421052;12.69075404503586
2021-02-07 19:00:00;708.1928152371923;0.0;100.0;100.0;10.180782218408044;43.18565400843882;200.0;240.0;14.826379010345477;0.0;103.09871963917466;115.78947368421052;12.69075404503586
2021-02-07 20:00:00;748.4437760566987;0.0;100.0;100.0;10.180782218408044;43.18565400843882;200.0;240.0;55.07733982985184;0.0;103.09871963917466;115.78947368421052;12.69075404503586
2021-02-07 21:00:00;745.2667697062742;0.0;100.0;100.0;10.180782218408044;43.18565400843882;200.0;240.0;51.90033347942739;0.0;103.09871963917466;115.78947368421052;12.69075404503586
2021-02-07 22:00:00;748.9778142544931;0.0;100.0;100.0;10.236178826033735;43.383297644539624;200.0;240.0;55.35833778391964;0.0;103.97110306768417;115.78947368421052;11.818370616526352
2021-02-07 23:00:00;1330.6701332797534;0.0;100.0;100.0;10.301240290921006;43.61655773420479;200.0;240.0;636.7523352546275;0.0;104.98831663710753;115.78947368421052;10.80115704710299
2021-02-08 00:00:00;996.6620908620024;0.0;100.0;100.0;10.402512897956422;43.89403482771397;200.0;240.0;302.365543136332;0.0;106.46817813022913;115.78947368421052;9.3212955539814
2021-02-08 01:00:00;1046.1722596590394;0.0;100.0;100.0;10.481526899705123;44.10569870227573;200.0;240.0;351.58503405705846;0.0;107.60317866838503;115.78947368421052;8.186295015825493
2021-02-08 02:00:00;1107.179359191319;0.0;100.0;100.0;10.563316930142447;44.32391138273491;200.0;240.0;412.29213087844164;0.0;108.76386336073205;115.78947368421052;7.025610323478475
2021-02-08 03:00:00;1091.4561119245188;0.0;100.0;100.0;10.581884258338107;44.37332311230356;200.0;240.0;396.50090455387726;0.0;109.0253746487734;115.78947368421052;6.764099035437113
2021-02-08 04:00:00;1085.4679822162568;0.0;100.0;100.0;10.610009734786917;44.44808322095935;200.0;240.0;390.40988926051057;0.0;109.42012945778606;115.78947368421052;6.3693442264244595
2021-02-08 05:00:00;1118.6315186320276;0.0;100.0;100.0;10.619458956740644;44.47317637977615;200.0;240.0;423.5388832955107;0.0;109.5523832038736;115.78947368421052;6.237090480336917
2021-02-08 06:00:00;1101.0419822318397;0.0;100.0;100.0;10.67694749430322;44.62558502340095;200.0;240.0;405.7394497141355;0.0;110.35302390667216;115.78947368421052;5.436449777538357
2021-02-08 07:00:00;1115.0126968407344;0.0;100.0;100.0;10.667270511971932;44.59996106677049;200.0;240.0;419.7454652619921;0.0;110.21872945455735;115.78947368421052;5.570744229653187
2021-02-08 08:00:00;922.7355833849662;0.0;100.0;100.0;10.64803190206562;44.548981571290014;200.0;240.0;227.53856991161047;0.0;109.9511699327328;115.78947368421052;5.838303751477724
2021-02-08 09:00:00;1221.7847195452534;0.0;100.0;100.0;10.535736160930721;44.250427512825375;200.0;240.0;526.9985558714974;0.0;108.37405777075217;115.78947368421052;7.415415913458347
2021-02-08 10:00:00;1144.228035417164;0.0;100.0;100.0;10.481526899705123;44.10569870227573;200.0;240.0;449.64080981518305;0.0;107.60317866838503;115.78947368421052;8.186295015825493
2021-02-08 11:00:00;825.7281508738159;0.0;100.0;100.0;10.402512897956422;43.89403482771397;200.0;240.0;131.43160314814554;0.0;106.46817813022913;115.78947368421052;9.3212955539814
2021-02-08 12:00:00;743.3326356260662;0.0;100.0;100.0;10.31780668181072;43.66618075801748;200.0;240.0;49.34864818623805;0.0;105.23610703884765;115.78947368421052;10.553366645362871
