time_steps;Last_L;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-02 07:00:00;1061.1234657681582;1061.1234657681582;0.0;0.0;0.0
2021-01-02 08:00:00;1236.35294952006;1236.35294952006;0.0;0.0;0.0
2021-01-02 09:00:00;943.6396822956972;943.6396822956972;0.0;0.0;0.0
2021-01-02 10:00:00;980.1530213558;980.1530213558;0.0;0.0;0.0
2021-01-02 11:00:00;1257.636549074695;1257.636549074695;0.0;0.0;0.0
2021-01-02 12:00:00;771.888762483393;771.888762483393;0.0;0.0;0.0
2021-01-02 13:00:00;485.41248176246256;485.41248176246256;0.0;0.0;0.0
2021-01-02 14:00:00;395.236550776379;395.236550776379;0.0;0.0;0.0
2021-01-02 15:00:00;482.6087879334439;482.6087879334439;0.0;0.0;0.0
2021-01-02 16:00:00;595.3495480551877;595.3495480551877;0.0;0.0;0.0
2021-01-02 17:00:00;532.4414833499559;532.4414833499559;0.0;0.0;0.0
2021-01-02 18:00:00;719.5513692517931;719.5513692517931;0.0;0.0;0.0
2021-01-02 19:00:00;447.8779286418064;447.8779286418064;0.0;0.0;0.0
2021-01-02 20:00:00;428.7588877571691;428.7588877571691;0.0;0.0;0.0
2021-01-02 21:00:00;850.3616052310233;850.3616052310233;0.0;0.0;0.0
2021-01-02 22:00:00;775.8215874863989;775.8215874863989;0.0;0.0;0.0
2021-01-02 23:00:00;515.8147883535273;515.8147883535273;0.0;0.0;0.0
2021-01-03 00:00:00;741.2429258311838;741.2429258311838;0.0;0.0;0.0
2021-01-03 01:00:00;516.5447723098705;516.5447723098705;0.0;0.0;0.0
2021-01-03 02:00:00;1092.3329193619786;1092.3329193619786;0.0;0.0;0.0
2021-01-03 03:00:00;1118.9227882649925;1118.9227882649925;0.0;0.0;0.0
2021-01-03 04:00:00;1148.6742923490128;1148.6742923490128;0.0;0.0;0.0
2021-01-03 05:00:00;673.9369468726502;673.9369468726502;0.0;0.0;0.0
2021-01-03 06:00:00;914.7108818189276;914.7108818189276;0.0;0.0;0.0
2021-01-03 07:00:00;788.4630829526197;788.4630829526197;0.0;0.0;0.0
2021-01-03 08:00:00;943.3116326658328;943.3116326658328;0.0;0.0;0.0
2021-01-03 09:00:00;1048.2550421920037;1048.2550421920037;0.0;0.0;0.0
2021-01-03 10:00:00;1136.9205756778265;1136.9205756778265;0.0;0.0;0.0
2021-01-03 11:00:00;1048.4222843826035;1048.4222843826035;0.0;0.0;0.0
2021-01-03 12:00:00;843.3206346322487;843.3206346322487;0.0;0.0;0.0
2021-01-03 13:00:00;1146.731076695719;1146.731076695719;0.0;0.0;0.0
2021-01-03 14:00:00;1294.3529636763235;1294.3529636763235;0.0;0.0;0.0
2021-01-03 15:00:00;830.6848833491111;830.6848833491111;0.0;0.0;0.0
2021-01-03 16:00:00;1029.617772060819;1029.617772060819;0.0;0.0;0.0
2021-01-03 17:00:00;1029.9975790919204;1029.9975790919204;0.0;0.0;0.0
2021-01-03 18:00:00;902.5396780812124;902.5396780812124;0.0;0.0;0.0
2021-01-03 19:00:00;839.3141940362906;839.3141940362906;0.0;0.0;0.0
2021-01-03 20:00:00;951.434935880745;951.434935880745;0.0;0.0;0.0
2021-01-03 21:00:00;1040.469378639291;1040.469378639291;0.0;0.0;0.0
2021-01-03 22:00:00;878.8414014643579;878.8414014643579;0.0;0.0;0.0
2021-01-03 23:00:00;585.5836551223729;585.5836551223729;0.0;0.0;0.0
2021-01-04 00:00:00;1215.9440775949713;1215.9440775949713;0.0;0.0;0.0
2021-01-04 01:00:00;1298.9587323984904;1298.9587323984904;0.0;0.0;0.0
2021-01-04 02:00:00;1388.3057308326752;1388.3057308326752;0.0;0.0;0.0
2021-01-04 03:00:00;1368.8714901756357;1368.8714901756357;0.0;0.0;0.0
2021-01-04 04:00:00;1368.9608927829925;1368.9608927829925;0.0;0.0;0.0
2021-01-04 05:00:00;1393.2067277366498;1393.2067277366498;0.0;0.0;0.0
2021-01-04 06:00:00;1269.2605891937474;1269.2605891937474;0.0;0.0;0.0
2021-01-04 07:00:00;1370.9451166915617;1370.9451166915617;0.0;0.0;0.0
2021-01-04 08:00:00;1079.6127219942462;1079.6127219942462;0.0;0.0;0.0
2021-01-04 09:00:00;1526.765927398771;1526.765927398771;0.0;0.0;0.0
2021-01-04 10:00:00;1435.6946157247187;1435.6946157247187;0.0;0.0;0.0
2021-01-04 11:00:00;870.4201178575963;870.4201178575963;0.0;0.0;0.0
2021-01-04 12:00:00;1230.679128608189;1230.679128608189;0.0;0.0;0.0
2021-01-04 13:00:00;1392.945015414468;1392.945015414468;0.0;0.0;0.0
2021-01-04 14:00:00;995.2958110097208;995.2958110097208;0.0;0.0;0.0
2021-01-04 15:00:00;845.8105085864934;845.8105085864934;0.0;0.0;0.0
2021-01-04 16:00:00;956.86348854973;956.86348854973;0.0;0.0;0.0
2021-01-04 17:00:00;1082.6843889747604;1082.6843889747604;0.0;0.0;0.0
2021-01-04 18:00:00;1412.9353235655335;1412.9353235655335;0.0;0.0;0.0
2021-01-04 19:00:00;1359.8551468897774;1359.8551468897774;0.0;0.0;0.0
2021-01-04 20:00:00;1229.7473053863018;1229.7473053863018;0.0;0.0;0.0
2021-01-04 21:00:00;1317.1971991115645;1317.1971991115645;0.0;0.0;0.0
2021-01-04 22:00:00;1459.075278009228;1459.075278009228;0.0;0.0;0.0
2021-01-04 23:00:00;1167.1878860118834;1167.1878860118834;0.0;0.0;0.0
2021-01-05 00:00:00;1197.659237624671;1197.659237624671;0.0;0.0;0.0
2021-01-05 01:00:00;1231.737335666991;1231.737335666991;0.0;0.0;0.0
2021-01-05 02:00:00;1264.7719652984506;1264.7719652984506;0.0;0.0;0.0
2021-01-05 03:00:00;1272.374263414581;1272.374263414581;0.0;0.0;0.0
2021-01-05 04:00:00;1155.447343570552;1155.447343570552;0.0;0.0;0.0
2021-01-05 05:00:00;1201.3518859123776;1201.3518859123776;0.0;0.0;0.0
2021-01-05 06:00:00;1518.0744670365175;1518.0744670365175;0.0;0.0;0.0
2021-01-05 07:00:00;1517.7273005801646;1517.7273005801646;0.0;0.0;0.0
2021-01-05 08:00:00;1828.011451363278;1828.011451363278;0.0;0.0;0.0
2021-01-05 09:00:00;1502.9431165972385;1502.9431165972385;0.0;0.0;0.0
2021-01-05 10:00:00;1434.201801800645;1434.201801800645;0.0;0.0;0.0
2021-01-05 11:00:00;1318.3392309494905;1318.3392309494905;0.0;0.0;0.0
2021-01-05 12:00:00;1307.275021803511;1307.275021803511;0.0;0.0;0.0
2021-01-05 13:00:00;1290.5634588470432;1290.5634588470432;0.0;0.0;0.0
2021-01-05 14:00:00;1205.147867917712;1205.147867917712;0.0;0.0;0.0
2021-01-05 15:00:00;1295.8185257554378;1295.8185257554378;0.0;0.0;0.0
2021-01-05 16:00:00;1242.4139519780392;1242.4139519780392;0.0;0.0;0.0
2021-01-05 17:00:00;1194.490401204312;1194.490401204312;0.0;0.0;0.0
2021-01-05 18:00:00;1170.2767201658992;1170.2767201658992;0.0;0.0;0.0
2021-01-05 19:00:00;1315.743931570929;1315.743931570929;0.0;0.0;0.0
2021-01-05 20:00:00;1336.7680901045933;1336.7680901045933;0.0;0.0;0.0
2021-01-05 21:00:00;1078.6800380979412;1078.6800380979412;0.0;0.0;0.0
2021-01-05 22:00:00;1047.6436432103858;1047.6436432103858;0.0;0.0;0.0
2021-01-05 23:00:00;1098.9870446759014;1098.9870446759014;0.0;0.0;0.0
2021-01-06 00:00:00;1145.316735861168;1145.316735861168;0.0;0.0;0.0
2021-01-06 01:00:00;1177.6824128223936;1177.6824128223936;0.0;0.0;0.0
2021-01-06 02:00:00;1215.7639531077048;1215.7639531077048;0.0;0.0;0.0
2021-01-06 03:00:00;1225.5619076784026;1225.5619076784026;0.0;0.0;0.0
2021-01-06 04:00:00;1114.9028031159526;1114.9028031159526;0.0;0.0;0.0
2021-01-06 05:00:00;1158.6663448076415;1158.6663448076415;0.0;0.0;0.0
2021-01-06 06:00:00;1463.458985989593;1463.458985989593;0.0;0.0;0.0
2021-01-06 07:00:00;1462.928354919649;1462.928354919649;0.0;0.0;0.0
2021-01-06 08:00:00;1763.953915746949;1763.953915746949;0.0;0.0;0.0
2021-01-06 09:00:00;1449.1888326341775;1449.1888326341775;0.0;0.0;0.0
2021-01-06 10:00:00;1386.4197647427084;1386.4197647427084;0.0;0.0;0.0
2021-01-06 11:00:00;1271.249002020709;1271.249002020709;0.0;0.0;0.0
2021-01-06 12:00:00;1263.1642929987956;1263.1642929987956;0.0;0.0;0.0
2021-01-06 13:00:00;1247.1485094958412;1247.1485094958412;0.0;0.0;0.0
2021-01-06 14:00:00;1162.512025049333;1162.512025049333;0.0;0.0;0.0
2021-01-06 15:00:00;1249.5758102721877;1249.5758102721877;0.0;0.0;0.0
2021-01-06 16:00:00;1198.1007945858248;1198.1007945858248;0.0;0.0;0.0
2021-01-06 17:00:00;1155.0706824472088;1155.0706824472088;0.0;0.0;0.0
2021-01-06 18:00:00;1135.5123738051311;1135.5123738051311;0.0;0.0;0.0
2021-01-06 19:00:00;1267.146566100458;1267.146566100458;0.0;0.0;0.0
2021-01-06 20:00:00;1288.844250373694;1288.844250373694;0.0;0.0;0.0
2021-01-06 21:00:00;1040.3033990258211;1040.3033990258211;0.0;0.0;0.0
2021-01-06 22:00:00;1008.978339248622;1008.978339248622;0.0;0.0;0.0
2021-01-06 23:00:00;1069.4839665327358;1069.4839665327358;0.0;0.0;0.0
2021-01-07 00:00:00;1137.9336739817193;1137.9336739817193;0.0;0.0;0.0
2021-01-07 01:00:00;1127.0989470233196;1127.0989470233196;0.0;0.0;0.0
2021-01-07 02:00:00;1172.1696093171763;1172.1696093171763;0.0;0.0;0.0
2021-01-07 03:00:00;1202.0448826492634;1202.0448826492634;0.0;0.0;0.0
2021-01-07 04:00:00;1105.4215401410866;1105.4215401410866;0.0;0.0;0.0
2021-01-07 05:00:00;1279.4923478218443;1279.4923478218443;0.0;0.0;0.0
2021-01-07 06:00:00;1423.957114274916;1423.957114274916;0.0;0.0;0.0
2021-01-07 07:00:00;1430.445088336733;1430.445088336733;0.0;0.0;0.0
2021-01-07 08:00:00;1711.2262375654948;1711.2262375654948;0.0;0.0;0.0
2021-01-07 09:00:00;1474.0395606326438;1474.0395606326438;0.0;0.0;0.0
2021-01-07 10:00:00;1403.1313430003324;1403.1313430003324;0.0;0.0;0.0
2021-01-07 11:00:00;1253.2084233775051;1253.2084233775051;0.0;0.0;0.0
2021-01-07 12:00:00;1243.187174997675;1243.187174997675;0.0;0.0;0.0
2021-01-07 13:00:00;1227.6270661704805;1227.6270661704805;0.0;0.0;0.0
2021-01-07 14:00:00;1145.8171975882117;1145.8171975882117;0.0;0.0;0.0
2021-01-07 15:00:00;1231.7701804719177;1231.7701804719177;0.0;0.0;0.0
2021-01-07 16:00:00;1172.8308821251017;1172.8308821251017;0.0;0.0;0.0
2021-01-07 17:00:00;1102.3222551126228;1102.3222551126228;0.0;0.0;0.0
2021-01-07 18:00:00;1067.4449514335115;1067.4449514335115;0.0;0.0;0.0
2021-01-07 19:00:00;1215.1989022402695;1215.1989022402695;0.0;0.0;0.0
2021-01-07 20:00:00;1260.9873871859952;1260.9873871859952;0.0;0.0;0.0
2021-01-07 21:00:00;1017.4499514884016;1017.4499514884016;0.0;0.0;0.0
2021-01-07 22:00:00;966.8962236865232;966.8962236865232;0.0;0.0;0.0
2021-01-07 23:00:00;1004.6524783117056;1004.6524783117056;0.0;0.0;0.0
2021-01-08 00:00:00;1031.332202066742;1031.332202066742;0.0;0.0;0.0
2021-01-08 01:00:00;1070.0309945275972;1070.0309945275972;0.0;0.0;0.0
2021-01-08 02:00:00;1112.5420930039722;1112.5420930039722;0.0;0.0;0.0
2021-01-08 03:00:00;1139.7238300900412;1139.7238300900412;0.0;0.0;0.0
2021-01-08 04:00:00;1048.7537331850808;1048.7537331850808;0.0;0.0;0.0
2021-01-08 05:00:00;1213.0117201504142;1213.0117201504142;0.0;0.0;0.0
2021-01-08 06:00:00;1351.0759694403307;1351.0759694403307;0.0;0.0;0.0
2021-01-08 07:00:00;1357.6418334348466;1357.6418334348466;0.0;0.0;0.0
2021-01-08 08:00:00;1738.9955153009068;1738.9955153009068;0.0;0.0;0.0
2021-01-08 09:00:00;1399.00011369944;1399.00011369944;0.0;0.0;0.0
2021-01-08 10:00:00;1329.0171265261956;1329.0171265261956;0.0;0.0;0.0
2021-01-08 11:00:00;1189.1597923599147;1189.1597923599147;0.0;0.0;0.0
2021-01-08 12:00:00;1176.5155698181263;1176.5155698181263;0.0;0.0;0.0
2021-01-08 13:00:00;1156.3023533436074;1156.3023533436074;0.0;0.0;0.0
2021-01-08 14:00:00;1087.4459686045282;1087.4459686045282;0.0;0.0;0.0
2021-01-08 15:00:00;1169.181749957421;1169.181749957421;0.0;0.0;0.0
2021-01-08 16:00:00;1114.299523714942;1114.299523714942;0.0;0.0;0.0
2021-01-08 17:00:00;1052.5546748024358;1052.5546748024358;0.0;0.0;0.0
2021-01-08 18:00:00;1024.943571706735;1024.943571706735;0.0;0.0;0.0
2021-01-08 19:00:00;1162.877072468465;1162.877072468465;0.0;0.0;0.0
2021-01-08 20:00:00;1198.238742625151;1198.238742625151;0.0;0.0;0.0
2021-01-08 21:00:00;967.0428656485988;967.0428656485988;0.0;0.0;0.0
2021-01-08 22:00:00;922.980697773857;922.980697773857;0.0;0.0;0.0
2021-01-08 23:00:00;958.8197138171756;958.8197138171756;0.0;0.0;0.0
2021-01-09 00:00:00;878.4706976508025;878.4706976508025;0.0;0.0;0.0
2021-01-09 01:00:00;814.780121992998;814.780121992998;0.0;0.0;0.0
2021-01-09 02:00:00;747.7395853419982;747.7395853419982;0.0;0.0;0.0
2021-01-09 03:00:00;785.7634109997529;785.7634109997529;0.0;0.0;0.0
2021-01-09 04:00:00;833.0340423687735;833.0340423687735;0.0;0.0;0.0
2021-01-09 05:00:00;1079.3582858129798;1079.3582858129798;0.0;0.0;0.0
2021-01-09 06:00:00;1296.9146481449245;1296.9146481449245;0.0;0.0;0.0
2021-01-09 07:00:00;1324.361958544396;1324.361958544396;0.0;0.0;0.0
2021-01-09 08:00:00;1004.1674724595724;1004.1674724595724;0.0;0.0;0.0
2021-01-09 09:00:00;1145.071975152686;1145.071975152686;0.0;0.0;0.0
2021-01-09 10:00:00;1011.1704280635728;1011.1704280635728;0.0;0.0;0.0
2021-01-09 11:00:00;998.9885048478474;998.9885048478474;0.0;0.0;0.0
2021-01-09 12:00:00;1002.966478066308;1002.966478066308;0.0;0.0;0.0
2021-01-09 13:00:00;700.3498165710447;700.3498165710447;0.0;0.0;0.0
2021-01-09 14:00:00;640.8223199543575;640.8223199543575;0.0;0.0;0.0
2021-01-09 15:00:00;583.0957732898261;583.0957732898261;0.0;0.0;0.0
2021-01-09 16:00:00;676.0476286502621;676.0476286502621;0.0;0.0;0.0
2021-01-09 17:00:00;592.340812179183;592.340812179183;0.0;0.0;0.0
2021-01-09 18:00:00;797.8147687190344;797.8147687190344;0.0;0.0;0.0
2021-01-09 19:00:00;512.292985694976;512.292985694976;0.0;0.0;0.0
2021-01-09 20:00:00;508.21438444386825;508.21438444386825;0.0;0.0;0.0
2021-01-09 21:00:00;948.2613801994326;948.2613801994326;0.0;0.0;0.0
2021-01-09 22:00:00;869.4953992955565;869.4953992955565;0.0;0.0;0.0
2021-01-09 23:00:00;596.3767927253103;596.3767927253103;0.0;0.0;0.0
2021-01-10 00:00:00;638.5932390381801;638.5932390381801;0.0;0.0;0.0
2021-01-10 01:00:00;491.5860874165487;491.5860874165487;0.0;0.0;0.0
2021-01-10 02:00:00;419.791004689326;419.791004689326;0.0;0.0;0.0
2021-01-10 03:00:00;718.5183565737418;718.5183565737418;0.0;0.0;0.0
2021-01-10 04:00:00;1234.4589329868045;1234.4589329868045;0.0;0.0;0.0
2021-01-10 05:00:00;765.7440903839425;765.7440903839425;0.0;0.0;0.0
2021-01-10 06:00:00;1382.804212878404;1382.804212878404;0.0;0.0;0.0
2021-01-10 07:00:00;652.4015756558066;652.4015756558066;0.0;0.0;0.0
2021-01-10 08:00:00;525.0489551729221;525.0489551729221;0.0;0.0;0.0
2021-01-10 09:00:00;805.0352099968843;805.0352099968843;0.0;0.0;0.0
2021-01-10 10:00:00;851.8007810603145;851.8007810603145;0.0;0.0;0.0
2021-01-10 11:00:00;853.1477692381073;853.1477692381073;0.0;0.0;0.0
2021-01-10 12:00:00;711.5441961938049;711.5441961938049;0.0;0.0;0.0
2021-01-10 13:00:00;829.2489751602365;829.2489751602365;0.0;0.0;0.0
2021-01-10 14:00:00;919.2640898382213;919.2640898382213;0.0;0.0;0.0
2021-01-10 15:00:00;767.3301109131464;767.3301109131464;0.0;0.0;0.0
2021-01-10 16:00:00;615.2072906568313;615.2072906568313;0.0;0.0;0.0
2021-01-10 17:00:00;988.1459425203074;988.1459425203074;0.0;0.0;0.0
2021-01-10 18:00:00;982.8816207379888;982.8816207379888;0.0;0.0;0.0
2021-01-10 19:00:00;731.9927784637978;731.9927784637978;0.0;0.0;0.0
2021-01-10 20:00:00;776.3886643810358;776.3886643810358;0.0;0.0;0.0
2021-01-10 21:00:00;779.5677285332388;779.5677285332388;0.0;0.0;0.0
2021-01-10 22:00:00;765.546557466529;765.546557466529;0.0;0.0;0.0
2021-01-10 23:00:00;1204.486718167877;1204.486718167877;0.0;0.0;0.0
2021-01-11 00:00:00;1099.085510559609;1099.085510559609;0.0;0.0;0.0
2021-01-11 01:00:00;992.48466508528;992.48466508528;0.0;0.0;0.0
2021-01-11 02:00:00;1069.737619313776;1069.737619313776;0.0;0.0;0.0
2021-01-11 03:00:00;999.1475208395956;999.1475208395956;0.0;0.0;0.0
2021-01-11 04:00:00;935.926797467807;935.926797467807;0.0;0.0;0.0
2021-01-11 05:00:00;1032.7079833096743;1032.7079833096743;0.0;0.0;0.0
2021-01-11 06:00:00;981.1289088442368;981.1289088442368;0.0;0.0;0.0
2021-01-11 07:00:00;816.5538058364442;816.5538058364442;0.0;0.0;0.0
2021-01-11 08:00:00;1042.5336925216477;1042.5336925216477;0.0;0.0;0.0
2021-01-11 09:00:00;1092.1284440977956;1092.1284440977956;0.0;0.0;0.0
2021-01-11 10:00:00;1238.7969467349376;1238.7969467349376;0.0;0.0;0.0
2021-01-11 11:00:00;1088.1431648052217;1088.1431648052217;0.0;0.0;0.0
2021-01-11 12:00:00;788.1520922912993;788.1520922912993;0.0;0.0;0.0
2021-01-11 13:00:00;977.4627653479776;977.4627653479776;0.0;0.0;0.0
2021-01-11 14:00:00;960.5946869165024;960.5946869165024;0.0;0.0;0.0
2021-01-11 15:00:00;1020.1511501380252;1020.1511501380252;0.0;0.0;0.0
2021-01-11 16:00:00;1060.8781625452518;1060.8781625452518;0.0;0.0;0.0
2021-01-11 17:00:00;1119.118231258047;1119.118231258047;0.0;0.0;0.0
2021-01-11 18:00:00;982.2255520081868;982.2255520081868;0.0;0.0;0.0
2021-01-11 19:00:00;971.4387457008175;971.4387457008175;0.0;0.0;0.0
2021-01-11 20:00:00;972.5781422388366;972.5781422388366;0.0;0.0;0.0
2021-01-11 21:00:00;1012.934023380664;1012.934023380664;0.0;0.0;0.0
2021-01-11 22:00:00;1015.5182582174672;1015.5182582174672;0.0;0.0;0.0
2021-01-11 23:00:00;861.3081899647206;861.3081899647206;0.0;0.0;0.0
2021-01-12 00:00:00;1202.8795532721697;1202.8795532721697;0.0;0.0;0.0
2021-01-12 01:00:00;1274.494652307543;1274.494652307543;0.0;0.0;0.0
2021-01-12 02:00:00;1366.920941145513;1366.920941145513;0.0;0.0;0.0
2021-01-12 03:00:00;1140.412718591973;1140.412718591973;0.0;0.0;0.0
2021-01-12 04:00:00;1077.7595865413616;1077.7595865413616;0.0;0.0;0.0
2021-01-12 05:00:00;1100.5135331925908;1100.5135331925908;0.0;0.0;0.0
2021-01-12 06:00:00;1025.458139957071;1025.458139957071;0.0;0.0;0.0
2021-01-12 07:00:00;1167.5641000391745;1167.5641000391745;0.0;0.0;0.0
2021-01-12 08:00:00;1183.5067479727977;1183.5067479727977;0.0;0.0;0.0
2021-01-12 09:00:00;1315.055536146816;1315.055536146816;0.0;0.0;0.0
2021-01-12 10:00:00;1265.6028349908313;1265.6028349908313;0.0;0.0;0.0
2021-01-12 11:00:00;1023.1106499530016;1023.1106499530016;0.0;0.0;0.0
2021-01-12 12:00:00;948.185222191222;948.185222191222;0.0;0.0;0.0
2021-01-12 13:00:00;933.4953191099148;933.4953191099148;0.0;0.0;0.0
2021-01-12 14:00:00;923.1179909294568;923.1179909294568;0.0;0.0;0.0
2021-01-12 15:00:00;962.7175994982632;962.7175994982632;0.0;0.0;0.0
2021-01-12 16:00:00;1296.4171653096205;1296.4171653096205;0.0;0.0;0.0
2021-01-12 17:00:00;832.8120479504014;832.8120479504014;0.0;0.0;0.0
2021-01-12 18:00:00;503.21854641282886;503.21854641282886;0.0;0.0;0.0
2021-01-12 19:00:00;456.81747857818976;456.81747857818976;0.0;0.0;0.0
2021-01-12 20:00:00;998.8510242022268;998.8510242022268;0.0;0.0;0.0
2021-01-12 21:00:00;1032.1333772606602;1032.1333772606602;0.0;0.0;0.0
2021-01-12 22:00:00;1017.5214900932506;1017.5214900932506;0.0;0.0;0.0
2021-01-12 23:00:00;850.5710724203415;850.5710724203415;0.0;0.0;0.0
2021-01-13 00:00:00;1268.6639028919403;1268.6639028919403;0.0;0.0;0.0
2021-01-13 01:00:00;1358.1634108011788;1358.1634108011788;0.0;0.0;0.0
2021-01-13 02:00:00;1447.3877137072984;1447.3877137072984;0.0;0.0;0.0
2021-01-13 03:00:00;1176.307117554933;1176.307117554933;0.0;0.0;0.0
2021-01-13 04:00:00;1118.9548118855048;1118.9548118855048;0.0;0.0;0.0
2021-01-13 05:00:00;1131.5516080122222;1131.5516080122222;0.0;0.0;0.0
2021-01-13 06:00:00;999.695104553821;999.695104553821;0.0;0.0;0.0
2021-01-13 07:00:00;1176.3513593327789;1176.3513593327789;0.0;0.0;0.0
2021-01-13 08:00:00;1141.1449014764576;1141.1449014764576;0.0;0.0;0.0
2021-01-13 09:00:00;1357.5525242570914;1357.5525242570914;0.0;0.0;0.0
2021-01-13 10:00:00;1308.199133767918;1308.199133767918;0.0;0.0;0.0
2021-01-13 11:00:00;1032.6591394577847;1032.6591394577847;0.0;0.0;0.0
2021-01-13 12:00:00;944.7218508360072;944.7218508360072;0.0;0.0;0.0
2021-01-13 13:00:00;939.676218517133;939.676218517133;0.0;0.0;0.0
2021-01-13 14:00:00;936.5684463077512;936.5684463077512;0.0;0.0;0.0
2021-01-13 15:00:00;975.9249522395968;975.9249522395968;0.0;0.0;0.0
2021-01-13 16:00:00;1338.6037074989686;1338.6037074989686;0.0;0.0;0.0
2021-01-13 17:00:00;840.1843213456517;840.1843213456517;0.0;0.0;0.0
2021-01-13 18:00:00;948.0511038089036;948.0511038089036;0.0;0.0;0.0
2021-01-13 19:00:00;1067.0384010319303;1067.0384010319303;0.0;0.0;0.0
2021-01-13 20:00:00;1093.6772776918403;1093.6772776918403;0.0;0.0;0.0
2021-01-13 21:00:00;883.3687262299223;883.3687262299223;0.0;0.0;0.0
2021-01-13 22:00:00;843.5920032529209;843.5920032529209;0.0;0.0;0.0
2021-01-13 23:00:00;876.4249096358666;876.4249096358666;0.0;0.0;0.0
2021-01-14 00:00:00;992.1305710484768;992.1305710484768;0.0;0.0;0.0
2021-01-14 01:00:00;1025.300964908791;1025.300964908791;0.0;0.0;0.0
2021-01-14 02:00:00;1064.815052731957;1064.815052731957;0.0;0.0;0.0
2021-01-14 03:00:00;1090.3311244600834;1090.3311244600834;0.0;0.0;0.0
2021-01-14 04:00:00;1002.6175265240792;1002.6175265240792;0.0;0.0;0.0
2021-01-14 05:00:00;1156.0323887483894;1156.0323887483894;0.0;0.0;0.0
2021-01-14 06:00:00;1292.2055979253014;1292.2055979253014;0.0;0.0;0.0
2021-01-14 07:00:00;1298.6306306833608;1298.6306306833608;0.0;0.0;0.0
2021-01-14 08:00:00;1645.4845713583636;1645.4845713583636;0.0;0.0;0.0
2021-01-14 09:00:00;1323.732176818399;1323.732176818399;0.0;0.0;0.0
2021-01-14 10:00:00;1256.6802195864866;1256.6802195864866;0.0;0.0;0.0
2021-01-14 11:00:00;1082.7590764563088;1082.7590764563088;0.0;0.0;0.0
2021-01-14 12:00:00;1006.6191868883368;1006.6191868883368;0.0;0.0;0.0
2021-01-14 13:00:00;998.6869437465086;998.6869437465086;0.0;0.0;0.0
2021-01-14 14:00:00;991.214229906075;991.214229906075;0.0;0.0;0.0
2021-01-14 15:00:00;1031.627199633317;1031.627199633317;0.0;0.0;0.0
2021-01-14 16:00:00;1342.3238235097774;1342.3238235097774;0.0;0.0;0.0
2021-01-14 17:00:00;897.0898205818895;897.0898205818895;0.0;0.0;0.0
2021-01-14 18:00:00;604.5897230144467;604.5897230144467;0.0;0.0;0.0
2021-01-14 19:00:00;541.4790774852883;541.4790774852883;0.0;0.0;0.0
